Parameters Labels,Par_0,Wavelength0,Exp_0,,,
,0.0000000E+0,8.9167318E+0,0.0000000E+0,,,
,0.0000000E+0,8.9207322E+0,0.0000000E+0,,,
,0.0000000E+0,8.9247325E+0,0.0000000E+0,,,
,0.0000000E+0,8.9287328E+0,0.0000000E+0,,,
,0.0000000E+0,8.9327332E+0,0.0000000E+0,,,
,0.0000000E+0,8.9367335E+0,1.0000000E+0,,,
,0.0000000E+0,8.9407338E+0,0.0000000E+0,,,
,0.0000000E+0,8.9447341E+0,0.0000000E+0,,,
,0.0000000E+0,8.9487345E+0,0.0000000E+0,,,
,0.0000000E+0,8.9527348E+0,0.0000000E+0,,,
,0.0000000E+0,8.9567351E+0,1.0000000E+0,,,
,0.0000000E+0,8.9607355E+0,0.0000000E+0,,,
,0.0000000E+0,8.9647358E+0,0.0000000E+0,,,
,0.0000000E+0,8.9687361E+0,0.0000000E+0,,,
,0.0000000E+0,8.9727364E+0,0.0000000E+0,,,
,0.0000000E+0,8.9767368E+0,0.0000000E+0,,,
,0.0000000E+0,8.9807371E+0,0.0000000E+0,,,
,0.0000000E+0,8.9847374E+0,0.0000000E+0,,,
,0.0000000E+0,8.9887378E+0,1.0000000E+0,,,
,0.0000000E+0,8.9927381E+0,1.0000000E+0,,,
,0.0000000E+0,8.9967384E+0,1.0000000E+0,,,
,0.0000000E+0,9.0007387E+0,0.0000000E+0,,,
,0.0000000E+0,9.0047391E+0,0.0000000E+0,,,
,0.0000000E+0,9.0087394E+0,1.0000000E+0,,,
,0.0000000E+0,9.0127397E+0,1.0000000E+0,,,
,0.0000000E+0,9.0167401E+0,1.0000000E+0,,,
,0.0000000E+0,9.0207404E+0,0.0000000E+0,,,
,0.0000000E+0,9.0247407E+0,0.0000000E+0,,,
,0.0000000E+0,9.0287410E+0,1.0000000E+0,,,
,0.0000000E+0,9.0327414E+0,0.0000000E+0,,,
,0.0000000E+0,9.0367417E+0,0.0000000E+0,,,
,0.0000000E+0,9.0407420E+0,0.0000000E+0,,,
,0.0000000E+0,9.0447423E+0,0.0000000E+0,,,
,0.0000000E+0,9.0487427E+0,0.0000000E+0,,,
,0.0000000E+0,9.0527430E+0,2.0000000E+0,,,
,0.0000000E+0,9.0567433E+0,0.0000000E+0,,,
,0.0000000E+0,9.0607437E+0,1.0000000E+0,,,
,0.0000000E+0,9.0647440E+0,1.0000000E+0,,,
,0.0000000E+0,9.0687443E+0,0.0000000E+0,,,
,0.0000000E+0,9.0727446E+0,0.0000000E+0,,,
,0.0000000E+0,9.0767450E+0,0.0000000E+0,,,
,0.0000000E+0,9.0807453E+0,0.0000000E+0,,,
,0.0000000E+0,9.0847456E+0,0.0000000E+0,,,
,0.0000000E+0,9.0887460E+0,0.0000000E+0,,,
,0.0000000E+0,9.0927463E+0,0.0000000E+0,,,
,0.0000000E+0,9.0967466E+0,0.0000000E+0,,,
,0.0000000E+0,9.1007469E+0,1.0000000E+0,,,
,0.0000000E+0,9.1047473E+0,0.0000000E+0,,,
,0.0000000E+0,9.1087476E+0,0.0000000E+0,,,
,0.0000000E+0,9.1127479E+0,1.0000000E+0,,,
,0.0000000E+0,9.1167483E+0,0.0000000E+0,,,
,0.0000000E+0,9.1207486E+0,0.0000000E+0,,,
,0.0000000E+0,9.1247489E+0,0.0000000E+0,,,
,0.0000000E+0,9.1287492E+0,1.0000000E+0,,,
,0.0000000E+0,9.1327496E+0,0.0000000E+0,,,
,0.0000000E+0,9.1367499E+0,0.0000000E+0,,,
,0.0000000E+0,9.1407502E+0,0.0000000E+0,,,
,0.0000000E+0,9.1447506E+0,1.0000000E+0,,,
,0.0000000E+0,9.1487509E+0,1.0000000E+0,,,
,0.0000000E+0,9.1527512E+0,0.0000000E+0,,,
,0.0000000E+0,9.1567515E+0,0.0000000E+0,,,
,0.0000000E+0,9.1607519E+0,1.0000000E+0,,,
,0.0000000E+0,9.1647522E+0,0.0000000E+0,,,
,0.0000000E+0,9.1687525E+0,0.0000000E+0,,,
,0.0000000E+0,9.1727529E+0,0.0000000E+0,,,
,0.0000000E+0,9.1767532E+0,1.0000000E+0,,,
,0.0000000E+0,9.1807535E+0,0.0000000E+0,,,
,0.0000000E+0,9.1847538E+0,0.0000000E+0,,,
,0.0000000E+0,9.1887542E+0,0.0000000E+0,,,
,0.0000000E+0,9.1927545E+0,1.0000000E+0,,,
,0.0000000E+0,9.1967548E+0,0.0000000E+0,,,
,0.0000000E+0,9.2007552E+0,0.0000000E+0,,,
,0.0000000E+0,9.2047555E+0,1.0000000E+0,,,
,0.0000000E+0,9.2087558E+0,0.0000000E+0,,,
,0.0000000E+0,9.2127561E+0,0.0000000E+0,,,
,0.0000000E+0,9.2167565E+0,0.0000000E+0,,,
,0.0000000E+0,9.2207568E+0,1.0000000E+0,,,
,0.0000000E+0,9.2247571E+0,0.0000000E+0,,,
,0.0000000E+0,9.2287575E+0,0.0000000E+0,,,
,0.0000000E+0,9.2327578E+0,1.0000000E+0,,,
,0.0000000E+0,9.2367581E+0,0.0000000E+0,,,
,0.0000000E+0,9.2407584E+0,0.0000000E+0,,,
,0.0000000E+0,9.2447588E+0,0.0000000E+0,,,
,0.0000000E+0,9.2487591E+0,0.0000000E+0,,,
,0.0000000E+0,9.2527594E+0,1.0000000E+0,,,
,0.0000000E+0,9.2567598E+0,0.0000000E+0,,,
,0.0000000E+0,9.2607601E+0,0.0000000E+0,,,
,0.0000000E+0,9.2647604E+0,0.0000000E+0,,,
,0.0000000E+0,9.2687607E+0,1.0000000E+0,,,
,0.0000000E+0,9.2727611E+0,0.0000000E+0,,,
,0.0000000E+0,9.2767614E+0,0.0000000E+0,,,
,0.0000000E+0,9.2807617E+0,2.0000000E+0,,,
,0.0000000E+0,9.2847620E+0,0.0000000E+0,,,
,0.0000000E+0,9.2887624E+0,0.0000000E+0,,,
,0.0000000E+0,9.2927627E+0,0.0000000E+0,,,
,0.0000000E+0,9.2967630E+0,0.0000000E+0,,,
,0.0000000E+0,9.3007634E+0,1.0000000E+0,,,
,0.0000000E+0,9.3047637E+0,0.0000000E+0,,,
,0.0000000E+0,9.3087640E+0,0.0000000E+0,,,
,0.0000000E+0,9.3127643E+0,0.0000000E+0,,,
,0.0000000E+0,9.3167647E+0,0.0000000E+0,,,
,0.0000000E+0,9.3207650E+0,0.0000000E+0,,,
,0.0000000E+0,9.3247653E+0,0.0000000E+0,,,
,0.0000000E+0,9.3287657E+0,0.0000000E+0,,,
,0.0000000E+0,9.3327660E+0,1.0000000E+0,,,
,0.0000000E+0,9.3367663E+0,0.0000000E+0,,,
,0.0000000E+0,9.3407666E+0,0.0000000E+0,,,
,0.0000000E+0,9.3447670E+0,0.0000000E+0,,,
,0.0000000E+0,9.3487673E+0,0.0000000E+0,,,
,0.0000000E+0,9.3527676E+0,0.0000000E+0,,,
,0.0000000E+0,9.3567680E+0,0.0000000E+0,,,
,0.0000000E+0,9.3607683E+0,1.0000000E+0,,,
,0.0000000E+0,9.3647686E+0,0.0000000E+0,,,
,0.0000000E+0,9.3687689E+0,0.0000000E+0,,,
,0.0000000E+0,9.3727693E+0,2.0000000E+0,,,
,0.0000000E+0,9.3767696E+0,0.0000000E+0,,,
,0.0000000E+0,9.3807699E+0,0.0000000E+0,,,
,0.0000000E+0,9.3847703E+0,0.0000000E+0,,,
,0.0000000E+0,9.3887706E+0,0.0000000E+0,,,
,0.0000000E+0,9.3927709E+0,0.0000000E+0,,,
,0.0000000E+0,9.3967712E+0,0.0000000E+0,,,
,0.0000000E+0,9.4007716E+0,0.0000000E+0,,,
,0.0000000E+0,9.4047719E+0,0.0000000E+0,,,
,0.0000000E+0,9.4087722E+0,0.0000000E+0,,,
,0.0000000E+0,9.4127726E+0,0.0000000E+0,,,
,0.0000000E+0,9.4167729E+0,1.0000000E+0,,,
,0.0000000E+0,9.4207732E+0,0.0000000E+0,,,
,0.0000000E+0,9.4247735E+0,1.0000000E+0,,,
,0.0000000E+0,9.4287739E+0,1.0000000E+0,,,
,0.0000000E+0,9.4327742E+0,0.0000000E+0,,,
,0.0000000E+0,9.4367745E+0,0.0000000E+0,,,
,0.0000000E+0,9.4407749E+0,0.0000000E+0,,,
,0.0000000E+0,9.4447752E+0,1.0000000E+0,,,
,0.0000000E+0,9.4487755E+0,0.0000000E+0,,,
,0.0000000E+0,9.4527758E+0,0.0000000E+0,,,
,0.0000000E+0,9.4567762E+0,0.0000000E+0,,,
,0.0000000E+0,9.4607765E+0,0.0000000E+0,,,
,0.0000000E+0,9.4647768E+0,1.0000000E+0,,,
,0.0000000E+0,9.4687772E+0,0.0000000E+0,,,
,0.0000000E+0,9.4727775E+0,0.0000000E+0,,,
,0.0000000E+0,9.4767778E+0,0.0000000E+0,,,
,0.0000000E+0,9.4807781E+0,0.0000000E+0,,,
,0.0000000E+0,9.4847785E+0,0.0000000E+0,,,
,0.0000000E+0,9.4887788E+0,0.0000000E+0,,,
,0.0000000E+0,9.4927791E+0,0.0000000E+0,,,
,0.0000000E+0,9.4967795E+0,0.0000000E+0,,,
,0.0000000E+0,9.5007798E+0,0.0000000E+0,,,
,0.0000000E+0,9.5047801E+0,0.0000000E+0,,,
,0.0000000E+0,9.5087804E+0,0.0000000E+0,,,
,0.0000000E+0,9.5127808E+0,0.0000000E+0,,,
,0.0000000E+0,9.5167811E+0,0.0000000E+0,,,
,0.0000000E+0,9.5207814E+0,0.0000000E+0,,,
,0.0000000E+0,9.5247817E+0,0.0000000E+0,,,
,0.0000000E+0,9.5287821E+0,1.0000000E+0,,,
,0.0000000E+0,9.5327824E+0,0.0000000E+0,,,
,0.0000000E+0,9.5367827E+0,1.0000000E+0,,,
,0.0000000E+0,9.5407831E+0,0.0000000E+0,,,
,0.0000000E+0,9.5447834E+0,1.0000000E+0,,,
,0.0000000E+0,9.5487837E+0,0.0000000E+0,,,
,0.0000000E+0,9.5527840E+0,0.0000000E+0,,,
,0.0000000E+0,9.5567844E+0,0.0000000E+0,,,
,0.0000000E+0,9.5607847E+0,1.0000000E+0,,,
,0.0000000E+0,9.5647850E+0,0.0000000E+0,,,
,0.0000000E+0,9.5687854E+0,0.0000000E+0,,,
,0.0000000E+0,9.5727857E+0,0.0000000E+0,,,
,0.0000000E+0,9.5767860E+0,0.0000000E+0,,,
,0.0000000E+0,9.5807863E+0,0.0000000E+0,,,
,0.0000000E+0,9.5847867E+0,0.0000000E+0,,,
,0.0000000E+0,9.5887870E+0,0.0000000E+0,,,
,0.0000000E+0,9.5927873E+0,0.0000000E+0,,,
,0.0000000E+0,9.5967877E+0,1.0000000E+0,,,
,0.0000000E+0,9.6007880E+0,0.0000000E+0,,,
,0.0000000E+0,9.6047883E+0,0.0000000E+0,,,
,0.0000000E+0,9.6087886E+0,0.0000000E+0,,,
,0.0000000E+0,9.6127890E+0,0.0000000E+0,,,
,0.0000000E+0,9.6167893E+0,0.0000000E+0,,,
,0.0000000E+0,9.6207896E+0,0.0000000E+0,,,
,0.0000000E+0,9.6247900E+0,1.0000000E+0,,,
,0.0000000E+0,9.6287903E+0,1.0000000E+0,,,
,0.0000000E+0,9.6327906E+0,0.0000000E+0,,,
,0.0000000E+0,9.6367909E+0,0.0000000E+0,,,
,0.0000000E+0,9.6407913E+0,0.0000000E+0,,,
,0.0000000E+0,9.6447916E+0,0.0000000E+0,,,
,0.0000000E+0,9.6487919E+0,1.0000000E+0,,,
,0.0000000E+0,9.6527923E+0,0.0000000E+0,,,
,0.0000000E+0,9.6567926E+0,0.0000000E+0,,,
,0.0000000E+0,9.6607929E+0,0.0000000E+0,,,
,0.0000000E+0,9.6647932E+0,0.0000000E+0,,,
,0.0000000E+0,9.6687936E+0,0.0000000E+0,,,
,0.0000000E+0,9.6727939E+0,0.0000000E+0,,,
,0.0000000E+0,9.6767942E+0,0.0000000E+0,,,
,0.0000000E+0,9.6807946E+0,0.0000000E+0,,,
,0.0000000E+0,9.6847949E+0,0.0000000E+0,,,
,0.0000000E+0,9.6887952E+0,0.0000000E+0,,,
,0.0000000E+0,9.6927955E+0,0.0000000E+0,,,
,0.0000000E+0,9.6967959E+0,0.0000000E+0,,,
,0.0000000E+0,9.7007962E+0,0.0000000E+0,,,
,0.0000000E+0,9.7047965E+0,0.0000000E+0,,,
,0.0000000E+0,9.7087969E+0,1.0000000E+0,,,
,0.0000000E+0,9.7127972E+0,0.0000000E+0,,,
,0.0000000E+0,9.7167975E+0,0.0000000E+0,,,
,0.0000000E+0,9.7207978E+0,0.0000000E+0,,,
,0.0000000E+0,9.7247982E+0,0.0000000E+0,,,
,0.0000000E+0,9.7287985E+0,0.0000000E+0,,,
,0.0000000E+0,9.7327988E+0,0.0000000E+0,,,
,0.0000000E+0,9.7367991E+0,0.0000000E+0,,,
,0.0000000E+0,9.7407995E+0,0.0000000E+0,,,
,0.0000000E+0,9.7447998E+0,0.0000000E+0,,,
,0.0000000E+0,9.7488001E+0,0.0000000E+0,,,
,0.0000000E+0,9.7528005E+0,0.0000000E+0,,,
,0.0000000E+0,9.7568008E+0,0.0000000E+0,,,
,0.0000000E+0,9.7608011E+0,0.0000000E+0,,,
,0.0000000E+0,9.7648014E+0,0.0000000E+0,,,
,0.0000000E+0,9.7688018E+0,0.0000000E+0,,,
,0.0000000E+0,9.7728021E+0,0.0000000E+0,,,
,0.0000000E+0,9.7768024E+0,0.0000000E+0,,,
,0.0000000E+0,9.7808028E+0,0.0000000E+0,,,
,0.0000000E+0,9.7848031E+0,0.0000000E+0,,,
,0.0000000E+0,9.7888034E+0,0.0000000E+0,,,
,0.0000000E+0,9.7928037E+0,0.0000000E+0,,,
,0.0000000E+0,9.7968041E+0,0.0000000E+0,,,
,0.0000000E+0,9.8008044E+0,0.0000000E+0,,,
,0.0000000E+0,9.8048047E+0,1.0000000E+0,,,
,0.0000000E+0,9.8088051E+0,0.0000000E+0,,,
,0.0000000E+0,9.8128054E+0,0.0000000E+0,,,
,0.0000000E+0,9.8168057E+0,0.0000000E+0,,,
,0.0000000E+0,9.8208060E+0,0.0000000E+0,,,
,0.0000000E+0,9.8248064E+0,0.0000000E+0,,,
,0.0000000E+0,9.8288067E+0,0.0000000E+0,,,
,0.0000000E+0,9.8328070E+0,0.0000000E+0,,,
,0.0000000E+0,9.8368074E+0,0.0000000E+0,,,
,0.0000000E+0,9.8408077E+0,0.0000000E+0,,,
,0.0000000E+0,9.8448080E+0,0.0000000E+0,,,
,0.0000000E+0,9.8488083E+0,0.0000000E+0,,,
,0.0000000E+0,9.8528087E+0,0.0000000E+0,,,
,0.0000000E+0,9.8568090E+0,0.0000000E+0,,,
,0.0000000E+0,9.8608093E+0,0.0000000E+0,,,
,0.0000000E+0,9.8648097E+0,0.0000000E+0,,,
,0.0000000E+0,9.8688100E+0,0.0000000E+0,,,
,0.0000000E+0,9.8728103E+0,1.0000000E+0,,,
,0.0000000E+0,9.8768106E+0,0.0000000E+0,,,
,0.0000000E+0,9.8808110E+0,0.0000000E+0,,,
,0.0000000E+0,9.8848113E+0,0.0000000E+0,,,
,0.0000000E+0,9.8888116E+0,0.0000000E+0,,,
,0.0000000E+0,9.8928120E+0,0.0000000E+0,,,
,0.0000000E+0,9.8968123E+0,1.0000000E+0,,,
,0.0000000E+0,9.9008126E+0,0.0000000E+0,,,
,0.0000000E+0,9.9048129E+0,0.0000000E+0,,,
,0.0000000E+0,9.9088133E+0,0.0000000E+0,,,
,0.0000000E+0,9.9128136E+0,0.0000000E+0,,,
,0.0000000E+0,9.9168139E+0,0.0000000E+0,,,
,0.0000000E+0,9.9208143E+0,1.0000000E+0,,,
,0.0000000E+0,9.9248146E+0,1.0000000E+0,,,
,0.0000000E+0,9.9288149E+0,0.0000000E+0,,,
,0.0000000E+0,9.9328152E+0,0.0000000E+0,,,
,0.0000000E+0,9.9368156E+0,0.0000000E+0,,,
,0.0000000E+0,9.9408159E+0,0.0000000E+0,,,
,0.0000000E+0,9.9448162E+0,0.0000000E+0,,,
,0.0000000E+0,9.9488166E+0,0.0000000E+0,,,
,0.0000000E+0,9.9528169E+0,0.0000000E+0,,,
,0.0000000E+0,9.9568172E+0,1.0000000E+0,,,
,0.0000000E+0,9.9608175E+0,0.0000000E+0,,,
,0.0000000E+0,9.9648179E+0,0.0000000E+0,,,
,0.0000000E+0,9.9688182E+0,0.0000000E+0,,,
,0.0000000E+0,9.9728185E+0,0.0000000E+0,,,
,0.0000000E+0,9.9768188E+0,0.0000000E+0,,,
,0.0000000E+0,9.9808192E+0,0.0000000E+0,,,
,0.0000000E+0,9.9848195E+0,0.0000000E+0,,,
,0.0000000E+0,9.9888198E+0,1.0000000E+0,,,
,0.0000000E+0,9.9928202E+0,1.0000000E+0,,,
,0.0000000E+0,9.9968205E+0,0.0000000E+0,,,
,0.0000000E+0,1.0000821E+1,0.0000000E+0,,,
,0.0000000E+0,1.0004821E+1,0.0000000E+0,,,
,0.0000000E+0,1.0008821E+1,1.0000000E+0,,,
,0.0000000E+0,1.0012822E+1,0.0000000E+0,,,
,0.0000000E+0,1.0016822E+1,0.0000000E+0,,,
,0.0000000E+0,1.0020822E+1,1.0000000E+0,,,
,0.0000000E+0,1.0024823E+1,0.0000000E+0,,,
,0.0000000E+0,1.0028823E+1,0.0000000E+0,,,
,0.0000000E+0,1.0032823E+1,0.0000000E+0,,,
,0.0000000E+0,1.0036824E+1,0.0000000E+0,,,
,0.0000000E+0,1.0040824E+1,0.0000000E+0,,,
,0.0000000E+0,1.0044824E+1,1.0000000E+0,,,
,0.0000000E+0,1.0048825E+1,0.0000000E+0,,,
,0.0000000E+0,1.0052825E+1,1.0000000E+0,,,
,0.0000000E+0,1.0056825E+1,0.0000000E+0,,,
,0.0000000E+0,1.0060826E+1,0.0000000E+0,,,
,0.0000000E+0,1.0064826E+1,1.0000000E+0,,,
,0.0000000E+0,1.0068826E+1,0.0000000E+0,,,
,0.0000000E+0,1.0072827E+1,0.0000000E+0,,,
,0.0000000E+0,1.0076827E+1,0.0000000E+0,,,
,0.0000000E+0,1.0080827E+1,0.0000000E+0,,,
,0.0000000E+0,1.0084828E+1,0.0000000E+0,,,
,0.0000000E+0,1.0088828E+1,0.0000000E+0,,,
,0.0000000E+0,1.0092828E+1,0.0000000E+0,,,
,0.0000000E+0,1.0096829E+1,0.0000000E+0,,,
,0.0000000E+0,1.0100829E+1,0.0000000E+0,,,
,0.0000000E+0,1.0104829E+1,1.0000000E+0,,,
,0.0000000E+0,1.0108830E+1,0.0000000E+0,,,
,0.0000000E+0,1.0112830E+1,0.0000000E+0,,,
,0.0000000E+0,1.0116830E+1,0.0000000E+0,,,
,0.0000000E+0,1.0120831E+1,0.0000000E+0,,,
,0.0000000E+0,1.0124831E+1,0.0000000E+0,,,
,0.0000000E+0,1.0128831E+1,0.0000000E+0,,,
,0.0000000E+0,1.0132832E+1,0.0000000E+0,,,
,0.0000000E+0,1.0136832E+1,0.0000000E+0,,,
,0.0000000E+0,1.0140832E+1,0.0000000E+0,,,
,0.0000000E+0,1.0144833E+1,0.0000000E+0,,,
,0.0000000E+0,1.0148833E+1,0.0000000E+0,,,
,0.0000000E+0,1.0152833E+1,2.0000000E+0,,,
,0.0000000E+0,1.0156834E+1,1.0000000E+0,,,
,0.0000000E+0,1.0160834E+1,0.0000000E+0,,,
,0.0000000E+0,1.0164834E+1,0.0000000E+0,,,
,0.0000000E+0,1.0168835E+1,0.0000000E+0,,,
,0.0000000E+0,1.0172835E+1,1.0000000E+0,,,
,0.0000000E+0,1.0176835E+1,0.0000000E+0,,,
,0.0000000E+0,1.0180836E+1,0.0000000E+0,,,
,0.0000000E+0,1.0184836E+1,0.0000000E+0,,,
,0.0000000E+0,1.0188836E+1,0.0000000E+0,,,
,0.0000000E+0,1.0192837E+1,1.0000000E+0,,,
,0.0000000E+0,1.0196837E+1,0.0000000E+0,,,
,0.0000000E+0,1.0200837E+1,0.0000000E+0,,,
,0.0000000E+0,1.0204838E+1,0.0000000E+0,,,
,0.0000000E+0,1.0208838E+1,0.0000000E+0,,,
,0.0000000E+0,1.0212838E+1,0.0000000E+0,,,
,0.0000000E+0,1.0216839E+1,0.0000000E+0,,,
,0.0000000E+0,1.0220839E+1,0.0000000E+0,,,
,0.0000000E+0,1.0224839E+1,0.0000000E+0,,,
,0.0000000E+0,1.0228840E+1,0.0000000E+0,,,
,0.0000000E+0,1.0232840E+1,0.0000000E+0,,,
,0.0000000E+0,1.0236840E+1,0.0000000E+0,,,
,0.0000000E+0,1.0240841E+1,1.0000000E+0,,,
,0.0000000E+0,1.0244841E+1,0.0000000E+0,,,
,0.0000000E+0,1.0248841E+1,0.0000000E+0,,,
,0.0000000E+0,1.0252842E+1,0.0000000E+0,,,
,0.0000000E+0,1.0256842E+1,0.0000000E+0,,,
,0.0000000E+0,1.0260842E+1,0.0000000E+0,,,
,0.0000000E+0,1.0264842E+1,1.0000000E+0,,,
,0.0000000E+0,1.0268843E+1,0.0000000E+0,,,
,0.0000000E+0,1.0272843E+1,0.0000000E+0,,,
,0.0000000E+0,1.0276843E+1,0.0000000E+0,,,
,0.0000000E+0,1.0280844E+1,0.0000000E+0,,,
,0.0000000E+0,1.0284844E+1,1.0000000E+0,,,
,0.0000000E+0,1.0288844E+1,0.0000000E+0,,,
,0.0000000E+0,1.0292845E+1,0.0000000E+0,,,
,0.0000000E+0,1.0296845E+1,3.0000000E+0,,,
,0.0000000E+0,1.0300845E+1,0.0000000E+0,,,
,0.0000000E+0,1.0304846E+1,0.0000000E+0,,,
,0.0000000E+0,1.0308846E+1,0.0000000E+0,,,
,0.0000000E+0,1.0312846E+1,0.0000000E+0,,,
,0.0000000E+0,1.0316847E+1,0.0000000E+0,,,
,0.0000000E+0,1.0320847E+1,0.0000000E+0,,,
,0.0000000E+0,1.0324847E+1,0.0000000E+0,,,
,0.0000000E+0,1.0328848E+1,0.0000000E+0,,,
,0.0000000E+0,1.0332848E+1,0.0000000E+0,,,
,0.0000000E+0,1.0336848E+1,0.0000000E+0,,,
,0.0000000E+0,1.0340849E+1,0.0000000E+0,,,
,0.0000000E+0,1.0344849E+1,1.0000000E+0,,,
,0.0000000E+0,1.0348849E+1,0.0000000E+0,,,
,0.0000000E+0,1.0352850E+1,0.0000000E+0,,,
,0.0000000E+0,1.0356850E+1,0.0000000E+0,,,
,0.0000000E+0,1.0360850E+1,0.0000000E+0,,,
,0.0000000E+0,1.0364851E+1,0.0000000E+0,,,
,0.0000000E+0,1.0368851E+1,0.0000000E+0,,,
,0.0000000E+0,1.0372851E+1,1.0000000E+0,,,
,0.0000000E+0,1.0376852E+1,0.0000000E+0,,,
,0.0000000E+0,1.0380852E+1,0.0000000E+0,,,
,0.0000000E+0,1.0384852E+1,0.0000000E+0,,,
,0.0000000E+0,1.0388853E+1,0.0000000E+0,,,
,0.0000000E+0,1.0392853E+1,0.0000000E+0,,,
,0.0000000E+0,1.0396853E+1,0.0000000E+0,,,
,0.0000000E+0,1.0400854E+1,0.0000000E+0,,,
,0.0000000E+0,1.0404854E+1,0.0000000E+0,,,
,0.0000000E+0,1.0408854E+1,0.0000000E+0,,,
,0.0000000E+0,1.0412855E+1,1.0000000E+0,,,
,0.0000000E+0,1.0416855E+1,1.0000000E+0,,,
,0.0000000E+0,1.0420855E+1,0.0000000E+0,,,
,0.0000000E+0,1.0424856E+1,0.0000000E+0,,,
,0.0000000E+0,1.0428856E+1,0.0000000E+0,,,
,0.0000000E+0,1.0432856E+1,0.0000000E+0,,,
,0.0000000E+0,1.0436857E+1,1.0000000E+0,,,
,0.0000000E+0,1.0440857E+1,0.0000000E+0,,,
,0.0000000E+0,1.0444857E+1,0.0000000E+0,,,
,0.0000000E+0,1.0448858E+1,0.0000000E+0,,,
,0.0000000E+0,1.0452858E+1,0.0000000E+0,,,
,0.0000000E+0,1.0456858E+1,0.0000000E+0,,,
,0.0000000E+0,1.0460859E+1,0.0000000E+0,,,
,0.0000000E+0,1.0464859E+1,0.0000000E+0,,,
,0.0000000E+0,1.0468859E+1,0.0000000E+0,,,
,0.0000000E+0,1.0472860E+1,0.0000000E+0,,,
,0.0000000E+0,1.0476860E+1,1.0000000E+0,,,
,0.0000000E+0,1.0480860E+1,0.0000000E+0,,,
,0.0000000E+0,1.0484861E+1,0.0000000E+0,,,
,0.0000000E+0,1.0488861E+1,0.0000000E+0,,,
,0.0000000E+0,1.0492861E+1,1.0000000E+0,,,
,0.0000000E+0,1.0496862E+1,0.0000000E+0,,,
,0.0000000E+0,1.0500862E+1,0.0000000E+0,,,
,0.0000000E+0,1.0504862E+1,0.0000000E+0,,,
,0.0000000E+0,1.0508863E+1,1.0000000E+0,,,
,0.0000000E+0,1.0512863E+1,0.0000000E+0,,,
,0.0000000E+0,1.0516863E+1,1.0000000E+0,,,
,0.0000000E+0,1.0520864E+1,0.0000000E+0,,,
,0.0000000E+0,1.0524864E+1,0.0000000E+0,,,
,0.0000000E+0,1.0528864E+1,0.0000000E+0,,,
,0.0000000E+0,1.0532864E+1,0.0000000E+0,,,
,0.0000000E+0,1.0536865E+1,0.0000000E+0,,,
,0.0000000E+0,1.0540865E+1,0.0000000E+0,,,
,0.0000000E+0,1.0544865E+1,0.0000000E+0,,,
,0.0000000E+0,1.0548866E+1,0.0000000E+0,,,
,0.0000000E+0,1.0552866E+1,0.0000000E+0,,,
,0.0000000E+0,1.0556866E+1,0.0000000E+0,,,
,0.0000000E+0,1.0560867E+1,0.0000000E+0,,,
,0.0000000E+0,1.0564867E+1,2.0000000E+0,,,
,0.0000000E+0,1.0568867E+1,0.0000000E+0,,,
,0.0000000E+0,1.0572868E+1,1.0000000E+0,,,
,0.0000000E+0,1.0576868E+1,0.0000000E+0,,,
,0.0000000E+0,1.0580868E+1,0.0000000E+0,,,
,0.0000000E+0,1.0584869E+1,0.0000000E+0,,,
,0.0000000E+0,1.0588869E+1,0.0000000E+0,,,
,0.0000000E+0,1.0592869E+1,0.0000000E+0,,,
,0.0000000E+0,1.0596870E+1,0.0000000E+0,,,
,0.0000000E+0,1.0600870E+1,0.0000000E+0,,,
,0.0000000E+0,1.0604870E+1,0.0000000E+0,,,
,0.0000000E+0,1.0608871E+1,1.0000000E+0,,,
,0.0000000E+0,1.0612871E+1,0.0000000E+0,,,
,0.0000000E+0,1.0616871E+1,0.0000000E+0,,,
,0.0000000E+0,1.0620872E+1,0.0000000E+0,,,
,0.0000000E+0,1.0624872E+1,1.0000000E+0,,,
,0.0000000E+0,1.0628872E+1,0.0000000E+0,,,
,0.0000000E+0,1.0632873E+1,0.0000000E+0,,,
,0.0000000E+0,1.0636873E+1,0.0000000E+0,,,
,0.0000000E+0,1.0640873E+1,0.0000000E+0,,,
,0.0000000E+0,1.0644874E+1,0.0000000E+0,,,
,0.0000000E+0,1.0648874E+1,0.0000000E+0,,,
,0.0000000E+0,1.0652874E+1,0.0000000E+0,,,
,0.0000000E+0,1.0656875E+1,0.0000000E+0,,,
,0.0000000E+0,1.0660875E+1,1.0000000E+0,,,
,0.0000000E+0,1.0664875E+1,1.0000000E+0,,,
,0.0000000E+0,1.0668876E+1,1.0000000E+0,,,
,0.0000000E+0,1.0672876E+1,0.0000000E+0,,,
,0.0000000E+0,1.0676876E+1,0.0000000E+0,,,
,0.0000000E+0,1.0680877E+1,1.0000000E+0,,,
,0.0000000E+0,1.0684877E+1,0.0000000E+0,,,
,0.0000000E+0,1.0688877E+1,0.0000000E+0,,,
,0.0000000E+0,1.0692878E+1,0.0000000E+0,,,
,0.0000000E+0,1.0696878E+1,1.0000000E+0,,,
,0.0000000E+0,1.0700878E+1,1.0000000E+0,,,
,0.0000000E+0,1.0704879E+1,0.0000000E+0,,,
,0.0000000E+0,1.0708879E+1,0.0000000E+0,,,
,0.0000000E+0,1.0712879E+1,1.0000000E+0,,,
