Parameters Labels,Par_0,Wavelength0,Exp_0,,,
,0.0000000E+0,7.1165914E+0,1.7000000E+1,,,
,0.0000000E+0,7.1205917E+0,2.8000000E+1,,,
,0.0000000E+0,7.1245921E+0,1.7000000E+1,,,
,0.0000000E+0,7.1285924E+0,1.9000000E+1,,,
,0.0000000E+0,7.1325927E+0,2.2000000E+1,,,
,0.0000000E+0,7.1365931E+0,2.5000000E+1,,,
,0.0000000E+0,7.1405934E+0,2.7000000E+1,,,
,0.0000000E+0,7.1445937E+0,2.4000000E+1,,,
,0.0000000E+0,7.1485941E+0,2.6000000E+1,,,
,0.0000000E+0,7.1525944E+0,1.9000000E+1,,,
,0.0000000E+0,7.1565947E+0,2.1000000E+1,,,
,0.0000000E+0,7.1605951E+0,2.0000000E+1,,,
,0.0000000E+0,7.1645954E+0,1.6000000E+1,,,
,0.0000000E+0,7.1685957E+0,2.1000000E+1,,,
,0.0000000E+0,7.1725961E+0,2.1000000E+1,,,
,0.0000000E+0,7.1765964E+0,1.3000000E+1,,,
,0.0000000E+0,7.1805967E+0,1.9000000E+1,,,
,0.0000000E+0,7.1845970E+0,2.8000000E+1,,,
,0.0000000E+0,7.1885974E+0,2.1000000E+1,,,
,0.0000000E+0,7.1925977E+0,2.4000000E+1,,,
,0.0000000E+0,7.1965980E+0,3.0000000E+1,,,
,0.0000000E+0,7.2005984E+0,2.5000000E+1,,,
,0.0000000E+0,7.2045987E+0,2.8000000E+1,,,
,0.0000000E+0,7.2085990E+0,1.7000000E+1,,,
,0.0000000E+0,7.2125994E+0,1.6000000E+1,,,
,0.0000000E+0,7.2165997E+0,2.7000000E+1,,,
,0.0000000E+0,7.2206000E+0,3.1000000E+1,,,
,0.0000000E+0,7.2246004E+0,2.0000000E+1,,,
,0.0000000E+0,7.2286007E+0,2.4000000E+1,,,
,0.0000000E+0,7.2326010E+0,3.0000000E+1,,,
,0.0000000E+0,7.2366014E+0,2.4000000E+1,,,
,0.0000000E+0,7.2406017E+0,3.0000000E+1,,,
,0.0000000E+0,7.2446020E+0,3.8000000E+1,,,
,0.0000000E+0,7.2486024E+0,2.8000000E+1,,,
,0.0000000E+0,7.2526027E+0,3.0000000E+1,,,
,0.0000000E+0,7.2566030E+0,2.4000000E+1,,,
,0.0000000E+0,7.2606034E+0,3.3000000E+1,,,
,0.0000000E+0,7.2646037E+0,2.7000000E+1,,,
,0.0000000E+0,7.2686040E+0,2.7000000E+1,,,
,0.0000000E+0,7.2726044E+0,2.8000000E+1,,,
,0.0000000E+0,7.2766047E+0,2.7000000E+1,,,
,0.0000000E+0,7.2806050E+0,2.5000000E+1,,,
,0.0000000E+0,7.2846054E+0,2.6000000E+1,,,
,0.0000000E+0,7.2886057E+0,2.4000000E+1,,,
,0.0000000E+0,7.2926060E+0,3.1000000E+1,,,
,0.0000000E+0,7.2966064E+0,2.6000000E+1,,,
,0.0000000E+0,7.3006067E+0,2.9000000E+1,,,
,0.0000000E+0,7.3046070E+0,3.4000000E+1,,,
,0.0000000E+0,7.3086074E+0,3.3000000E+1,,,
,0.0000000E+0,7.3126077E+0,3.6000000E+1,,,
,0.0000000E+0,7.3166080E+0,3.7000000E+1,,,
,0.0000000E+0,7.3206084E+0,2.8000000E+1,,,
,0.0000000E+0,7.3246087E+0,2.7000000E+1,,,
,0.0000000E+0,7.3286090E+0,4.0000000E+1,,,
,0.0000000E+0,7.3326093E+0,1.9000000E+1,,,
,0.0000000E+0,7.3366097E+0,3.6000000E+1,,,
,0.0000000E+0,7.3406100E+0,2.5000000E+1,,,
,0.0000000E+0,7.3446103E+0,2.7000000E+1,,,
,0.0000000E+0,7.3486107E+0,2.6000000E+1,,,
,0.0000000E+0,7.3526110E+0,3.2000000E+1,,,
,0.0000000E+0,7.3566113E+0,2.4000000E+1,,,
,0.0000000E+0,7.3606117E+0,2.4000000E+1,,,
,0.0000000E+0,7.3646120E+0,3.0000000E+1,,,
,0.0000000E+0,7.3686123E+0,2.0000000E+1,,,
,0.0000000E+0,7.3726127E+0,2.1000000E+1,,,
,0.0000000E+0,7.3766130E+0,2.6000000E+1,,,
,0.0000000E+0,7.3806133E+0,2.6000000E+1,,,
,0.0000000E+0,7.3846137E+0,3.4000000E+1,,,
,0.0000000E+0,7.3886140E+0,2.2000000E+1,,,
,0.0000000E+0,7.3926143E+0,1.9000000E+1,,,
,0.0000000E+0,7.3966147E+0,3.8000000E+1,,,
,0.0000000E+0,7.4006150E+0,2.5000000E+1,,,
,0.0000000E+0,7.4046153E+0,2.4000000E+1,,,
,0.0000000E+0,7.4086157E+0,3.1000000E+1,,,
,0.0000000E+0,7.4126160E+0,2.6000000E+1,,,
,0.0000000E+0,7.4166163E+0,3.8000000E+1,,,
,0.0000000E+0,7.4206167E+0,3.6000000E+1,,,
,0.0000000E+0,7.4246170E+0,4.9000000E+1,,,
,0.0000000E+0,7.4286173E+0,3.9000000E+1,,,
,0.0000000E+0,7.4326177E+0,3.6000000E+1,,,
,0.0000000E+0,7.4366180E+0,4.4000000E+1,,,
,0.0000000E+0,7.4406183E+0,4.3000000E+1,,,
,0.0000000E+0,7.4446187E+0,4.1000000E+1,,,
,0.0000000E+0,7.4486190E+0,4.5000000E+1,,,
,0.0000000E+0,7.4526193E+0,6.1000000E+1,,,
,0.0000000E+0,7.4566197E+0,5.3000000E+1,,,
,0.0000000E+0,7.4606200E+0,4.8000000E+1,,,
,0.0000000E+0,7.4646203E+0,6.5000000E+1,,,
,0.0000000E+0,7.4686207E+0,6.3000000E+1,,,
,0.0000000E+0,7.4726210E+0,7.2000000E+1,,,
,0.0000000E+0,7.4766213E+0,5.3000000E+1,,,
,0.0000000E+0,7.4806216E+0,7.7000000E+1,,,
,0.0000000E+0,7.4846220E+0,7.2000000E+1,,,
,0.0000000E+0,7.4886223E+0,7.2000000E+1,,,
,0.0000000E+0,7.4926226E+0,7.7000000E+1,,,
,0.0000000E+0,7.4966230E+0,6.8000000E+1,,,
,0.0000000E+0,7.5006233E+0,8.4000000E+1,,,
,0.0000000E+0,7.5046236E+0,7.2000000E+1,,,
,0.0000000E+0,7.5086240E+0,9.1000000E+1,,,
,0.0000000E+0,7.5126243E+0,9.3000000E+1,,,
,0.0000000E+0,7.5166246E+0,9.6000000E+1,,,
,0.0000000E+0,7.5206250E+0,1.2200000E+2,,,
,0.0000000E+0,7.5246253E+0,1.2900000E+2,,,
,0.0000000E+0,7.5286256E+0,1.4700000E+2,,,
,0.0000000E+0,7.5326260E+0,1.6000000E+2,,,
,0.0000000E+0,7.5366263E+0,1.5400000E+2,,,
,0.0000000E+0,7.5406266E+0,1.8400000E+2,,,
,0.0000000E+0,7.5446270E+0,1.9700000E+2,,,
,0.0000000E+0,7.5486273E+0,2.1800000E+2,,,
,0.0000000E+0,7.5526276E+0,2.3000000E+2,,,
,0.0000000E+0,7.5566280E+0,2.5400000E+2,,,
,0.0000000E+0,7.5606283E+0,2.8200000E+2,,,
,0.0000000E+0,7.5646286E+0,2.5100000E+2,,,
,0.0000000E+0,7.5686290E+0,2.7500000E+2,,,
,0.0000000E+0,7.5726293E+0,2.7800000E+2,,,
,0.0000000E+0,7.5766296E+0,3.1100000E+2,,,
,0.0000000E+0,7.5806300E+0,2.7800000E+2,,,
,0.0000000E+0,7.5846303E+0,2.7600000E+2,,,
,0.0000000E+0,7.5886306E+0,3.3500000E+2,,,
,0.0000000E+0,7.5926310E+0,3.0300000E+2,,,
,0.0000000E+0,7.5966313E+0,2.9000000E+2,,,
,0.0000000E+0,7.6006316E+0,3.3000000E+2,,,
,0.0000000E+0,7.6046320E+0,2.9400000E+2,,,
,0.0000000E+0,7.6086323E+0,2.5800000E+2,,,
,0.0000000E+0,7.6126326E+0,2.9000000E+2,,,
,0.0000000E+0,7.6166330E+0,2.7700000E+2,,,
,0.0000000E+0,7.6206333E+0,2.6700000E+2,,,
,0.0000000E+0,7.6246336E+0,2.7200000E+2,,,
,0.0000000E+0,7.6286339E+0,2.6400000E+2,,,
,0.0000000E+0,7.6326343E+0,2.7300000E+2,,,
,0.0000000E+0,7.6366346E+0,2.7100000E+2,,,
,0.0000000E+0,7.6406349E+0,2.3700000E+2,,,
,0.0000000E+0,7.6446353E+0,2.4700000E+2,,,
,0.0000000E+0,7.6486356E+0,2.5600000E+2,,,
,0.0000000E+0,7.6526359E+0,2.2200000E+2,,,
,0.0000000E+0,7.6566363E+0,2.4400000E+2,,,
,0.0000000E+0,7.6606366E+0,2.5200000E+2,,,
,0.0000000E+0,7.6646369E+0,2.5500000E+2,,,
,0.0000000E+0,7.6686373E+0,2.4600000E+2,,,
,0.0000000E+0,7.6726376E+0,2.6900000E+2,,,
,0.0000000E+0,7.6766379E+0,2.3100000E+2,,,
,0.0000000E+0,7.6806383E+0,2.3100000E+2,,,
,0.0000000E+0,7.6846386E+0,2.0300000E+2,,,
,0.0000000E+0,7.6886389E+0,2.1300000E+2,,,
,0.0000000E+0,7.6926393E+0,2.0900000E+2,,,
,0.0000000E+0,7.6966396E+0,2.2600000E+2,,,
,0.0000000E+0,7.7006399E+0,1.8000000E+2,,,
,0.0000000E+0,7.7046403E+0,1.8900000E+2,,,
,0.0000000E+0,7.7086406E+0,1.9000000E+2,,,
,0.0000000E+0,7.7126409E+0,2.0100000E+2,,,
,0.0000000E+0,7.7166413E+0,1.9900000E+2,,,
,0.0000000E+0,7.7206416E+0,1.8000000E+2,,,
,0.0000000E+0,7.7246419E+0,1.8500000E+2,,,
,0.0000000E+0,7.7286423E+0,1.9400000E+2,,,
,0.0000000E+0,7.7326426E+0,1.8300000E+2,,,
,0.0000000E+0,7.7366429E+0,1.5900000E+2,,,
,0.0000000E+0,7.7406433E+0,1.9000000E+2,,,
,0.0000000E+0,7.7446436E+0,1.4700000E+2,,,
,0.0000000E+0,7.7486439E+0,1.7300000E+2,,,
,0.0000000E+0,7.7526443E+0,1.7800000E+2,,,
,0.0000000E+0,7.7566446E+0,1.8100000E+2,,,
,0.0000000E+0,7.7606449E+0,1.6600000E+2,,,
,0.0000000E+0,7.7646453E+0,1.7500000E+2,,,
,0.0000000E+0,7.7686456E+0,1.4100000E+2,,,
,0.0000000E+0,7.7726459E+0,1.3700000E+2,,,
,0.0000000E+0,7.7766462E+0,1.8100000E+2,,,
,0.0000000E+0,7.7806466E+0,1.2500000E+2,,,
,0.0000000E+0,7.7846469E+0,1.3500000E+2,,,
,0.0000000E+0,7.7886472E+0,1.5400000E+2,,,
,0.0000000E+0,7.7926476E+0,1.4300000E+2,,,
,0.0000000E+0,7.7966479E+0,1.5500000E+2,,,
,0.0000000E+0,7.8006482E+0,1.2300000E+2,,,
,0.0000000E+0,7.8046486E+0,1.5100000E+2,,,
,0.0000000E+0,7.8086489E+0,1.2000000E+2,,,
,0.0000000E+0,7.8126492E+0,1.0800000E+2,,,
,0.0000000E+0,7.8166496E+0,1.2900000E+2,,,
,0.0000000E+0,7.8206499E+0,1.3200000E+2,,,
,0.0000000E+0,7.8246502E+0,1.2000000E+2,,,
,0.0000000E+0,7.8286506E+0,1.2200000E+2,,,
,0.0000000E+0,7.8326509E+0,1.3200000E+2,,,
,0.0000000E+0,7.8366512E+0,1.1200000E+2,,,
,0.0000000E+0,7.8406516E+0,1.1800000E+2,,,
,0.0000000E+0,7.8446519E+0,1.2100000E+2,,,
,0.0000000E+0,7.8486522E+0,1.2700000E+2,,,
,0.0000000E+0,7.8526526E+0,1.1800000E+2,,,
,0.0000000E+0,7.8566529E+0,1.1800000E+2,,,
,0.0000000E+0,7.8606532E+0,1.0800000E+2,,,
,0.0000000E+0,7.8646536E+0,1.0200000E+2,,,
,0.0000000E+0,7.8686539E+0,1.2200000E+2,,,
,0.0000000E+0,7.8726542E+0,1.0500000E+2,,,
,0.0000000E+0,7.8766546E+0,9.7000000E+1,,,
,0.0000000E+0,7.8806549E+0,8.7000000E+1,,,
,0.0000000E+0,7.8846552E+0,1.0600000E+2,,,
,0.0000000E+0,7.8886556E+0,8.5000000E+1,,,
,0.0000000E+0,7.8926559E+0,8.3000000E+1,,,
,0.0000000E+0,7.8966562E+0,7.7000000E+1,,,
,0.0000000E+0,7.9006566E+0,9.9000000E+1,,,
,0.0000000E+0,7.9046569E+0,9.9000000E+1,,,
,0.0000000E+0,7.9086572E+0,7.8000000E+1,,,
,0.0000000E+0,7.9126576E+0,9.7000000E+1,,,
,0.0000000E+0,7.9166579E+0,8.7000000E+1,,,
,0.0000000E+0,7.9206582E+0,9.6000000E+1,,,
,0.0000000E+0,7.9246585E+0,1.0200000E+2,,,
,0.0000000E+0,7.9286589E+0,7.9000000E+1,,,
,0.0000000E+0,7.9326592E+0,8.0000000E+1,,,
,0.0000000E+0,7.9366595E+0,7.0000000E+1,,,
,0.0000000E+0,7.9406599E+0,7.3000000E+1,,,
,0.0000000E+0,7.9446602E+0,6.7000000E+1,,,
,0.0000000E+0,7.9486605E+0,7.2000000E+1,,,
,0.0000000E+0,7.9526609E+0,9.3000000E+1,,,
,0.0000000E+0,7.9566612E+0,9.1000000E+1,,,
,0.0000000E+0,7.9606615E+0,7.9000000E+1,,,
,0.0000000E+0,7.9646619E+0,6.8000000E+1,,,
,0.0000000E+0,7.9686622E+0,8.7000000E+1,,,
,0.0000000E+0,7.9726625E+0,7.1000000E+1,,,
,0.0000000E+0,7.9766629E+0,8.1000000E+1,,,
,0.0000000E+0,7.9806632E+0,8.7000000E+1,,,
,0.0000000E+0,7.9846635E+0,6.6000000E+1,,,
,0.0000000E+0,7.9886639E+0,8.8000000E+1,,,
,0.0000000E+0,7.9926642E+0,7.5000000E+1,,,
,0.0000000E+0,7.9966645E+0,7.2000000E+1,,,
,0.0000000E+0,8.0006649E+0,7.2000000E+1,,,
,0.0000000E+0,8.0046652E+0,8.1000000E+1,,,
,0.0000000E+0,8.0086655E+0,7.1000000E+1,,,
,0.0000000E+0,8.0126659E+0,6.1000000E+1,,,
,0.0000000E+0,8.0166662E+0,6.1000000E+1,,,
,0.0000000E+0,8.0206665E+0,6.6000000E+1,,,
,0.0000000E+0,8.0246669E+0,6.9000000E+1,,,
,0.0000000E+0,8.0286672E+0,5.9000000E+1,,,
,0.0000000E+0,8.0326675E+0,7.2000000E+1,,,
,0.0000000E+0,8.0366679E+0,6.5000000E+1,,,
,0.0000000E+0,8.0406682E+0,6.4000000E+1,,,
,0.0000000E+0,8.0446685E+0,5.5000000E+1,,,
,0.0000000E+0,8.0486689E+0,6.6000000E+1,,,
,0.0000000E+0,8.0526692E+0,5.7000000E+1,,,
,0.0000000E+0,8.0566695E+0,6.8000000E+1,,,
,0.0000000E+0,8.0606699E+0,6.0000000E+1,,,
,0.0000000E+0,8.0646702E+0,7.3000000E+1,,,
,0.0000000E+0,8.0686705E+0,5.2000000E+1,,,
,0.0000000E+0,8.0726708E+0,5.9000000E+1,,,
,0.0000000E+0,8.0766712E+0,7.1000000E+1,,,
,0.0000000E+0,8.0806715E+0,5.7000000E+1,,,
,0.0000000E+0,8.0846718E+0,5.5000000E+1,,,
,0.0000000E+0,8.0886722E+0,6.6000000E+1,,,
,0.0000000E+0,8.0926725E+0,6.5000000E+1,,,
,0.0000000E+0,8.0966728E+0,4.8000000E+1,,,
,0.0000000E+0,8.1006732E+0,4.9000000E+1,,,
,0.0000000E+0,8.1046735E+0,4.4000000E+1,,,
,0.0000000E+0,8.1086738E+0,6.3000000E+1,,,
,0.0000000E+0,8.1126742E+0,4.6000000E+1,,,
,0.0000000E+0,8.1166745E+0,5.8000000E+1,,,
,0.0000000E+0,8.1206748E+0,6.3000000E+1,,,
,0.0000000E+0,8.1246752E+0,5.6000000E+1,,,
,0.0000000E+0,8.1286755E+0,5.6000000E+1,,,
,0.0000000E+0,8.1326758E+0,4.0000000E+1,,,
,0.0000000E+0,8.1366762E+0,5.3000000E+1,,,
,0.0000000E+0,8.1406765E+0,5.2000000E+1,,,
,0.0000000E+0,8.1446768E+0,3.1000000E+1,,,
,0.0000000E+0,8.1486772E+0,5.1000000E+1,,,
,0.0000000E+0,8.1526775E+0,4.9000000E+1,,,
,0.0000000E+0,8.1566778E+0,4.7000000E+1,,,
,0.0000000E+0,8.1606782E+0,4.2000000E+1,,,
,0.0000000E+0,8.1646785E+0,5.7000000E+1,,,
,0.0000000E+0,8.1686788E+0,5.1000000E+1,,,
,0.0000000E+0,8.1726792E+0,4.2000000E+1,,,
,0.0000000E+0,8.1766795E+0,4.2000000E+1,,,
,0.0000000E+0,8.1806798E+0,4.8000000E+1,,,
,0.0000000E+0,8.1846802E+0,4.5000000E+1,,,
,0.0000000E+0,8.1886805E+0,4.9000000E+1,,,
,0.0000000E+0,8.1926808E+0,3.7000000E+1,,,
,0.0000000E+0,8.1966812E+0,5.4000000E+1,,,
,0.0000000E+0,8.2006815E+0,5.0000000E+1,,,
,0.0000000E+0,8.2046818E+0,4.3000000E+1,,,
,0.0000000E+0,8.2086822E+0,4.0000000E+1,,,
,0.0000000E+0,8.2126825E+0,4.6000000E+1,,,
,0.0000000E+0,8.2166828E+0,5.5000000E+1,,,
,0.0000000E+0,8.2206831E+0,4.9000000E+1,,,
,0.0000000E+0,8.2246835E+0,4.2000000E+1,,,
,0.0000000E+0,8.2286838E+0,4.1000000E+1,,,
,0.0000000E+0,8.2326841E+0,4.2000000E+1,,,
,0.0000000E+0,8.2366845E+0,5.3000000E+1,,,
,0.0000000E+0,8.2406848E+0,4.1000000E+1,,,
,0.0000000E+0,8.2446851E+0,4.9000000E+1,,,
,0.0000000E+0,8.2486855E+0,5.0000000E+1,,,
,0.0000000E+0,8.2526858E+0,2.7000000E+1,,,
,0.0000000E+0,8.2566861E+0,4.4000000E+1,,,
,0.0000000E+0,8.2606865E+0,4.5000000E+1,,,
,0.0000000E+0,8.2646868E+0,4.5000000E+1,,,
,0.0000000E+0,8.2686871E+0,3.5000000E+1,,,
,0.0000000E+0,8.2726875E+0,3.6000000E+1,,,
,0.0000000E+0,8.2766878E+0,3.6000000E+1,,,
,0.0000000E+0,8.2806881E+0,5.0000000E+1,,,
,0.0000000E+0,8.2846885E+0,5.3000000E+1,,,
,0.0000000E+0,8.2886888E+0,5.1000000E+1,,,
,0.0000000E+0,8.2926891E+0,3.6000000E+1,,,
,0.0000000E+0,8.2966895E+0,3.8000000E+1,,,
,0.0000000E+0,8.3006898E+0,4.8000000E+1,,,
,0.0000000E+0,8.3046901E+0,4.1000000E+1,,,
,0.0000000E+0,8.3086905E+0,4.2000000E+1,,,
,0.0000000E+0,8.3126908E+0,4.4000000E+1,,,
,0.0000000E+0,8.3166911E+0,3.7000000E+1,,,
,0.0000000E+0,8.3206915E+0,5.8000000E+1,,,
,0.0000000E+0,8.3246918E+0,4.2000000E+1,,,
,0.0000000E+0,8.3286921E+0,4.6000000E+1,,,
,0.0000000E+0,8.3326925E+0,3.6000000E+1,,,
,0.0000000E+0,8.3366928E+0,4.1000000E+1,,,
,0.0000000E+0,8.3406931E+0,4.5000000E+1,,,
,0.0000000E+0,8.3446935E+0,4.2000000E+1,,,
,0.0000000E+0,8.3486938E+0,3.4000000E+1,,,
,0.0000000E+0,8.3526941E+0,4.1000000E+1,,,
,0.0000000E+0,8.3566945E+0,3.3000000E+1,,,
,0.0000000E+0,8.3606948E+0,4.1000000E+1,,,
,0.0000000E+0,8.3646951E+0,4.5000000E+1,,,
,0.0000000E+0,8.3686954E+0,3.8000000E+1,,,
,0.0000000E+0,8.3726958E+0,4.3000000E+1,,,
,0.0000000E+0,8.3766961E+0,4.6000000E+1,,,
,0.0000000E+0,8.3806964E+0,3.5000000E+1,,,
,0.0000000E+0,8.3846968E+0,4.0000000E+1,,,
,0.0000000E+0,8.3886971E+0,4.0000000E+1,,,
,0.0000000E+0,8.3926974E+0,4.4000000E+1,,,
,0.0000000E+0,8.3966978E+0,3.7000000E+1,,,
,0.0000000E+0,8.4006981E+0,3.5000000E+1,,,
,0.0000000E+0,8.4046984E+0,3.9000000E+1,,,
,0.0000000E+0,8.4086988E+0,4.5000000E+1,,,
,0.0000000E+0,8.4126991E+0,4.5000000E+1,,,
,0.0000000E+0,8.4166994E+0,3.6000000E+1,,,
,0.0000000E+0,8.4206998E+0,3.1000000E+1,,,
,0.0000000E+0,8.4247001E+0,3.7000000E+1,,,
,0.0000000E+0,8.4287004E+0,3.1000000E+1,,,
,0.0000000E+0,8.4327008E+0,3.8000000E+1,,,
,0.0000000E+0,8.4367011E+0,3.7000000E+1,,,
,0.0000000E+0,8.4407014E+0,3.8000000E+1,,,
,0.0000000E+0,8.4447018E+0,2.8000000E+1,,,
,0.0000000E+0,8.4487021E+0,5.0000000E+1,,,
,0.0000000E+0,8.4527024E+0,4.6000000E+1,,,
,0.0000000E+0,8.4567028E+0,3.7000000E+1,,,
,0.0000000E+0,8.4607031E+0,2.2000000E+1,,,
,0.0000000E+0,8.4647034E+0,5.3000000E+1,,,
,0.0000000E+0,8.4687038E+0,3.3000000E+1,,,
,0.0000000E+0,8.4727041E+0,2.1000000E+1,,,
,0.0000000E+0,8.4767044E+0,2.7000000E+1,,,
,0.0000000E+0,8.4807048E+0,3.2000000E+1,,,
,0.0000000E+0,8.4847051E+0,3.3000000E+1,,,
,0.0000000E+0,8.4887054E+0,3.7000000E+1,,,
,0.0000000E+0,8.4927058E+0,2.8000000E+1,,,
,0.0000000E+0,8.4967061E+0,3.5000000E+1,,,
,0.0000000E+0,8.5007064E+0,2.5000000E+1,,,
,0.0000000E+0,8.5047068E+0,4.1000000E+1,,,
,0.0000000E+0,8.5087071E+0,2.7000000E+1,,,
,0.0000000E+0,8.5127074E+0,2.4000000E+1,,,
,0.0000000E+0,8.5167077E+0,3.5000000E+1,,,
,0.0000000E+0,8.5207081E+0,3.6000000E+1,,,
,0.0000000E+0,8.5247084E+0,2.8000000E+1,,,
,0.0000000E+0,8.5287087E+0,2.9000000E+1,,,
,0.0000000E+0,8.5327091E+0,2.5000000E+1,,,
,0.0000000E+0,8.5367094E+0,3.1000000E+1,,,
,0.0000000E+0,8.5407097E+0,2.7000000E+1,,,
,0.0000000E+0,8.5447101E+0,2.5000000E+1,,,
,0.0000000E+0,8.5487104E+0,3.2000000E+1,,,
,0.0000000E+0,8.5527107E+0,3.7000000E+1,,,
,0.0000000E+0,8.5567111E+0,2.3000000E+1,,,
,0.0000000E+0,8.5607114E+0,2.8000000E+1,,,
,0.0000000E+0,8.5647117E+0,2.5000000E+1,,,
,0.0000000E+0,8.5687121E+0,2.9000000E+1,,,
,0.0000000E+0,8.5727124E+0,2.0000000E+1,,,
,0.0000000E+0,8.5767127E+0,1.7000000E+1,,,
,0.0000000E+0,8.5807131E+0,1.9000000E+1,,,
,0.0000000E+0,8.5847134E+0,2.4000000E+1,,,
,0.0000000E+0,8.5887137E+0,2.5000000E+1,,,
,0.0000000E+0,8.5927141E+0,1.8000000E+1,,,
,0.0000000E+0,8.5967144E+0,2.0000000E+1,,,
,0.0000000E+0,8.6007147E+0,2.1000000E+1,,,
,0.0000000E+0,8.6047151E+0,2.3000000E+1,,,
,0.0000000E+0,8.6087154E+0,1.6000000E+1,,,
,0.0000000E+0,8.6127157E+0,1.9000000E+1,,,
,0.0000000E+0,8.6167161E+0,3.0000000E+1,,,
,0.0000000E+0,8.6207164E+0,1.2000000E+1,,,
,0.0000000E+0,8.6247167E+0,1.7000000E+1,,,
,0.0000000E+0,8.6287171E+0,2.3000000E+1,,,
,0.0000000E+0,8.6327174E+0,2.5000000E+1,,,
,0.0000000E+0,8.6367177E+0,2.3000000E+1,,,
,0.0000000E+0,8.6407181E+0,2.3000000E+1,,,
,0.0000000E+0,8.6447184E+0,2.1000000E+1,,,
,0.0000000E+0,8.6487187E+0,2.4000000E+1,,,
,0.0000000E+0,8.6527191E+0,2.6000000E+1,,,
,0.0000000E+0,8.6567194E+0,1.6000000E+1,,,
,0.0000000E+0,8.6607197E+0,2.0000000E+1,,,
,0.0000000E+0,8.6647200E+0,2.0000000E+1,,,
,0.0000000E+0,8.6687204E+0,1.9000000E+1,,,
,0.0000000E+0,8.6727207E+0,1.7000000E+1,,,
,0.0000000E+0,8.6767210E+0,9.0000000E+0,,,
,0.0000000E+0,8.6807214E+0,1.7000000E+1,,,
,0.0000000E+0,8.6847217E+0,2.5000000E+1,,,
,0.0000000E+0,8.6887220E+0,2.0000000E+1,,,
,0.0000000E+0,8.6927224E+0,1.7000000E+1,,,
,0.0000000E+0,8.6967227E+0,1.4000000E+1,,,
,0.0000000E+0,8.7007230E+0,9.0000000E+0,,,
,0.0000000E+0,8.7047234E+0,1.3000000E+1,,,
,0.0000000E+0,8.7087237E+0,1.4000000E+1,,,
,0.0000000E+0,8.7127240E+0,2.1000000E+1,,,
,0.0000000E+0,8.7167244E+0,1.6000000E+1,,,
,0.0000000E+0,8.7207247E+0,1.3000000E+1,,,
,0.0000000E+0,8.7247250E+0,2.2000000E+1,,,
,0.0000000E+0,8.7287254E+0,1.8000000E+1,,,
,0.0000000E+0,8.7327257E+0,1.4000000E+1,,,
,0.0000000E+0,8.7367260E+0,1.4000000E+1,,,
,0.0000000E+0,8.7407264E+0,1.7000000E+1,,,
,0.0000000E+0,8.7447267E+0,1.3000000E+1,,,
,0.0000000E+0,8.7487270E+0,1.7000000E+1,,,
,0.0000000E+0,8.7527274E+0,1.0000000E+1,,,
,0.0000000E+0,8.7567277E+0,1.3000000E+1,,,
,0.0000000E+0,8.7607280E+0,1.3000000E+1,,,
,0.0000000E+0,8.7647284E+0,1.6000000E+1,,,
,0.0000000E+0,8.7687287E+0,1.7000000E+1,,,
,0.0000000E+0,8.7727290E+0,2.3000000E+1,,,
,0.0000000E+0,8.7767294E+0,1.3000000E+1,,,
,0.0000000E+0,8.7807297E+0,1.1000000E+1,,,
,0.0000000E+0,8.7847300E+0,1.2000000E+1,,,
,0.0000000E+0,8.7887304E+0,1.8000000E+1,,,
,0.0000000E+0,8.7927307E+0,1.3000000E+1,,,
,0.0000000E+0,8.7967310E+0,1.2000000E+1,,,
,0.0000000E+0,8.8007314E+0,9.0000000E+0,,,
,0.0000000E+0,8.8047317E+0,1.8000000E+1,,,
,0.0000000E+0,8.8087320E+0,1.5000000E+1,,,
,0.0000000E+0,8.8127323E+0,1.6000000E+1,,,
,0.0000000E+0,8.8167327E+0,1.5000000E+1,,,
,0.0000000E+0,8.8207330E+0,1.0000000E+1,,,
,0.0000000E+0,8.8247333E+0,1.6000000E+1,,,
,0.0000000E+0,8.8287337E+0,1.1000000E+1,,,
,0.0000000E+0,8.8327340E+0,1.3000000E+1,,,
,0.0000000E+0,8.8367343E+0,1.1000000E+1,,,
,0.0000000E+0,8.8407347E+0,1.7000000E+1,,,
,0.0000000E+0,8.8447350E+0,1.2000000E+1,,,
,0.0000000E+0,8.8487353E+0,1.2000000E+1,,,
,0.0000000E+0,8.8527357E+0,1.2000000E+1,,,
,0.0000000E+0,8.8567360E+0,1.3000000E+1,,,
,0.0000000E+0,8.8607363E+0,9.0000000E+0,,,
,0.0000000E+0,8.8647367E+0,1.0000000E+1,,,
,0.0000000E+0,8.8687370E+0,1.6000000E+1,,,
,0.0000000E+0,8.8727373E+0,1.4000000E+1,,,
,0.0000000E+0,8.8767377E+0,4.0000000E+0,,,
,0.0000000E+0,8.8807380E+0,1.0000000E+1,,,
,0.0000000E+0,8.8847383E+0,9.0000000E+0,,,
,0.0000000E+0,8.8887387E+0,1.0000000E+1,,,
,0.0000000E+0,8.8927390E+0,8.0000000E+0,,,
,0.0000000E+0,8.8967393E+0,8.0000000E+0,,,
,0.0000000E+0,8.9007397E+0,9.0000000E+0,,,
,0.0000000E+0,8.9047400E+0,1.0000000E+1,,,
,0.0000000E+0,8.9087403E+0,8.0000000E+0,,,
,0.0000000E+0,8.9127407E+0,9.0000000E+0,,,
